pl_name,pl_mass,pl_mass_err1,pl_mass_err2,pl_rad,pl_rad_err1,pl_rad_err2,pl_instell,pl_orbital_period,pl_semi_major_axis,pl_eccentricity,pl_teq,st_age,st_age_upper,st_age_lower,st_mass,st_mass_err1,st_mass_err2,st_teff,st_teff_err1,st_teff_err2,st_met,st_met_err1,st_met_err2,pl_zbulk,pl_zbulk_err,pl_zbulk_rel,pl_zbulk_rel_err,pl_mbulk,pl_mbulk_err,R_mod,R_mod_err1,R_mod_err2,M_mod,M_mod_err1,M_mod_err2,age_mod,age_mod_err1,age_mod_err2,Tint_mod,Tint_mod_err1,Tint_mod_err2,CMF_mod,CMF_mod_err1,CMF_mod_err2,Zp_mod,Zp_mod_err,Zp_rel,Zp_rel_err,Mz_mod_obs,Mz_mod_obs_err,Mz_mod_mod,Mz_mod_mod_err,st_met_exp_err
TOI-4582 b,0.5300473882945248,0.050004468,-0.050004468,0.9407142857142856,0.090089286,-0.120089286,122051315.97068983,31.034,0.2130727046696998,0.51,856.4950435,,,,1.34,0.06,-0.06,5190.0,100.0,-100.0,0.17,0.06,-0.06,0.1922758355967725,0.1356209079993177,9.285315644731822,6.549356214681496,32.55232754440314,23.35554235537913,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5153 b,3.26,0.18,0.17,1.06,0.04,0.04,151673941.8417281,20.33003,0.158,0.091,904.309266,5.4,6.4,4.4,1.24,0.07,0.07,6300.0,80.0,80.0,0.12,0.08,0.08,0.0624102582052771,0.042466875,3.381644451878883,2.301029939414913,64.69110104127475,44.20297068121966,,,,,,,,,,,,,,,,,,,,,,,,
TOI-532 b,0.1935179358086847,0.030522341,-0.029263688,0.5196428571428572,0.016964286,-0.016964286,123307144.81835026,2.3266508,0.0296,0.0,858.6897876,7.1,11.5,2.3,0.64,0.02,-0.02,3927.0,37.0,-37.0,0.338,0.072,-0.066,0.7302651444496706,0.0227839644681867,23.95259308395125,0.7473108005955117,45.02024781878358,7.778556316373958,0.52031,0.01688999999999996,0.016570000000000085,0.192865,0.0291526,0.02860500000000002,6.5741499999999995,3.3983620000000023,2.431278,83.704,9.482320000000016,9.186520000000002,0.832495,0.022965000000000013,0.02399499999999999,0.83484007,0.023659070000000004,27.382635798613734,4.605509862878493,51.37497561041536,8.232807711283057,51.20163477197491,7.874257435981399,
TOI-5398 b,0.184707363,0.017935809,-0.017621145,0.9196428571428572,0.035714286,-0.035714286,178569414.43790084,10.590547,0.098,0.13,941.9785339,0.65,0.8,0.5,1.15,0.01,-0.01,6000.0,75.0,-75.0,0.09,0.06,-0.06,0.2393682220319673,0.052985532,13.89755681910905,3.0763041115680454,14.020239763295912,3.293114623423236,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5542 b,1.3201179987413467,0.1000089364380113,-0.100008936,1.0098214285714286,0.036071429,-0.035,12902128.45336998,75.12375,0.332,0.018,488.3762972,10.8,12.9,7.200000000000001,0.89,0.06,-0.03,5700.0,80.0,-80.0,-0.21,0.08,-0.08,0.059677455,0.042609877,6.913249908101516,4.936080619461668,25.272436870848495,18.333920845497897,0.97954,0.03256000000000003,0.16271000000000002,1.3216,0.11209999999999987,0.08850000000000002,10.091,2.3850000000000016,2.521299999999999,88.7825,25.1075,5.154499999999999,0.091701,0.362189,0.05632216000000002,0.10441718600000001,0.357118354,12.096060470900392,41.429829259091996,43.83407610405431,149.95417461196962,43.88328545959681,150.13185226856987,
WASP-105 b,1.8001699181875397,0.1000094398993077,-0.10000944,0.9608035714285714,0.03,-0.03,117830729.61973764,7.87288,0.075,0.0,848.9925498,,,,0.89,0.09,-0.09,5070.0,130.0,-130.0,0.28,0.16,-0.16,0.1677272197519716,0.054064659,6.287464015199124,2.026681163023428,96.09150567035418,31.743624570745585,,,,,,,,,,,,,,,,,,,,,,,,
WASP-107 b,0.12,0.01,0.01,0.94,0.02,0.02,68011801.00981888,5.72149,0.055,0.0,740.0061113,3.4,4.1,2.7,0.69,0.05,0.05,4430.0,120.0,120.0,0.02,0.1,0.1,0.073040435,0.0321931834308846,4.982362396669118,2.1960179640659256,2.773465486536359,1.2130511081889268,0.94544,0.017120000000000024,0.04338999999999993,0.12203,0.01050000000000001,0.008809999999999998,3.1988,8.9612,0.5320160000000009,59.452,3.530999999999999,21.847,0.14676,0.07571,0.09667600000000001,0.15870536,0.09532253599999999,10.825888725847353,6.963751128607644,6.0561965376,3.67235200312772,6.1586471956944,3.7368071306346735,
WASP-11 b,0.7900745752045312,0.1700160478288231,-0.170016048,1.1108928571428571,0.1000892857142857,-0.100089286,184059264.52292663,3.72247,0.052834545,0.0,949.136463,7.6,13.4,4.6,1.42,0.43,-0.43,4800.0,100.0,-100.0,0.0,,,0.092973863,0.080173182,6.640990247,5.726655884562708,24.71798494984557,22.66032894,0.98245,0.03564999999999996,0.06066160000000009,0.824335,0.125355,0.15923500000000002,7.9187,3.2672999999999996,2.656716000000002,78.374,7.322000000000003,7.832999999999998,0.092113,0.11540700000000001,0.058359,0.104823418,0.11379130200000001,7.487387,8.127950142857143,26.336224948412166,29.145652592819314,27.478256704095543,30.29766084888502,0.0
WASP-130 b,1.23,0.04,0.04,0.89,0.03,0.03,110478667.2938569,11.55098,0.1012,0.0,835.4276484,2.0,,,1.04,0.04,0.04,5625.0,90.0,90.0,0.26,0.1,0.1,0.2650580039436129,0.057205125,10.40430050786648,2.245468175,103.65865807219843,22.778526591795423,0.8904449999999999,0.029285000000000116,0.030164999999999886,1.2312,0.039899999999999824,0.0403,1.9982,0.7201040000000007,0.4999,166.64,15.51000000000002,16.279999999999973,0.357445,0.06220260000000005,0.05656500000000003,0.36644076999999997,0.06133176360000009,14.38387006877577,4.094535314878733,143.3296427778,24.437939851520674,143.469476575632,24.467600344791215,
WASP-132 b,0.41,0.03,0.03,0.87,0.03,0.03,77770379.14642034,7.133521,0.067,0.0,765.2314163,0.5,,,0.8,0.04,0.04,4775.0,100.0,100.0,0.22,0.13,0.13,0.1903646089532126,0.06267607,8.193287141003912,2.6975762046108325,24.87590406552517,8.585377689180687,,,,,,,,,,,,,,,,,,,,,,,,
WASP-139 b,0.117,0.017,0.017,0.8,0.05,0.05,162323559.60631862,5.924262,0.062,0.0,919.7814084,0.5,,,0.92,0.1,0.1,5310.0,90.0,90.0,0.2,0.09,0.09,0.2794145792138095,0.087714697,12.592762922128276,3.9531594633230647,10.50148195882582,3.534231320245478,,,,,,,,,,,,,,,,,,,,,,,,
WASP-148 b,0.287025645,0.022001951,-0.016001416,0.7566071428571429,0.013035714,-0.017053571,143204184.8,8.803809,0.08215,0.208,891.4113608,3.6,7.6,0.8999999999999999,0.95,0.03,-0.05,5555.0,90.0,-90.0,0.099,0.078,-0.078,0.3993581755935649,0.040476595,22.710910404601297,2.3018442369005028,36.46397832219576,4.655116305668117,0.75412,0.014226399999999972,0.015700000000000047,0.2912,0.020089999999999997,0.01783640000000003,2.5453,2.838528,0.9821000000000002,94.6375,19.3925,15.47806,0.4835,0.033492800000000045,0.0330628,0.49073100000000003,0.03302390080000006,27.907148156402947,5.352457772331884,44.791057411285415,4.568830465788585,45.4424757696,4.379564090685621,
WASP-162 b,5.2,0.2,0.2,1.0,0.05,0.05,157152033.29237553,9.62468,0.0871,0.434,912.3663066,12.97,15.32,10.62,0.95,0.04,0.04,5300.0,100.0,100.0,0.28,0.13,0.13,0.0215716386485174,0.011500529613289,0.8086397780395923,0.431111695562679,35.64561092200293,19.063484827406477,,,,,,,,,,,,,,,,,,,,,,,,
WASP-59 b,0.8630459408432977,0.045003147,-0.045003147,0.775625,0.068035714,-0.068035714,43768313.15125047,7.919585,0.0697,0.1,662.7949484,0.5,1.2,0.1,0.72,0.04,-0.04,4650.0,150.0,-150.0,-0.15,0.11,-0.11,0.4167070668050253,0.065718038,42.043884069408605,6.630656842124684,114.16792741499349,19.09423397486015,,,,,,,,,,,,,,,,,,,,,,,,
WASP-69 b,0.26,0.017,0.017,1.057,0.047,0.047,194207741.3745914,3.8681382,0.04525,0.0,961.9574708,2.0,,,0.83,0.03,0.03,4715.0,50.0,50.0,0.144,0.077,0.077,0.0334995,0.0303800286947322,1.7175535623551792,1.5576150832670692,2.7811078837278305,2.538673896358361,0.98532,0.015079999999999982,0.015000000000000013,0.25921,0.01713999999999999,0.017270000000000008,1.5603500000000001,0.7033500000000013,0.4879500000000001,86.74549999999999,7.863500000000002,8.29549999999999,0.06426950000000001,0.05812050000000009,0.043508500000000006,0.077369727,0.057306813000000095,3.966824882701695,3.0211828251843373,6.396929028360001,4.756552569889233,6.37749220554306,4.742802411138838,
WASP-8 b,2.132,0.08,0.081,1.038,0.007,0.047,166092362.11720082,8.158715,0.0801,0.3057,925.074379,4.0,5.0,3.0,1.03,0.05,0.06,5600.0,80.0,80.0,0.17,0.07,0.07,0.070801791,0.0382974743757264,3.419134661797171,1.849447887567092,48.02248790605277,26.12129284715113,1.0197,0.018899999999999917,0.026550000000000074,2.1287,0.0820000000000003,0.07979999999999965,4.4217,0.6938999999999993,0.6372000000000004,142.03,5.840000000000003,8.150000000000006,0.13425,0.06305,0.041361320000000035,0.14637050000000001,0.06216729999999998,7.068471653543719,3.2110717345349573,99.23568610800002,42.31622761227358,99.08208490530001,42.25542795933087,
WASP-80 b,0.538,0.035,0.036,0.999,0.03,0.031,106280539.38375968,3.06785234,0.0344,0.002,827.375535,,,,0.58,0.05,0.05,4143.0,92.0,94.0,-0.13,0.15,0.17,0.044556162,0.034597357,4.2931863173904645,3.333610737972518,7.689752955464345,6.037748210409276,,,,,,,,,,,,,,,,,,,,,,,,
WASP-84 b,0.687,0.033,0.033,0.976,0.025,0.025,94085048.68,8.5234962,0.0775,0.0,802.5449955,2.1,3.7,0.5,0.85,0.06,0.06,5280.0,80.0,80.0,0.09,0.12,0.12,0.1168555873320586,0.0499239801351394,6.784556240555444,2.8985524673008287,25.560565229188924,11.072902564326649,0.976345,0.026254999999999917,0.025442599999999982,0.68755,0.032657600000000064,0.03217760000000003,1.51545,0.7682260000000003,0.6168975999999999,121.6,26.63760000000002,21.25,0.14837,0.048797600000000024,0.05215404000000001,0.16029282,0.05142388344,9.30649254414279,3.9403711992695167,35.01853121412,11.359602793880013,35.046566428338004,11.36592844159397,
Wendelstein-1 b,0.5920558842039018,0.1650155758338577,-0.129012177,1.0322321428571428,0.006071429,-0.006071429,139940386.99846148,2.663416,0.0282,0.012,886.2882774,,,,0.65,0.1,-0.1,4251.0,175.0,-175.0,,,,0.0147283462911926,0.0117029665912705,,,3.636435911913724,3.2205777512093987,,,,,,,,,,,,,,,,,,,,,,,,
HATS-6 b,0.3190301132787917,0.070006608,-0.070006608,0.9988392857142856,0.019017857,-0.019017857,58427243.85042611,3.3252725,0.03623,0.0,712.4314574,8.1,12.4,3.8,0.57,0.02,-0.03,3724.0,18.0,-18.0,0.2,0.091,-0.091,0.015607693,0.0141608721453748,0.7034134738193994,0.6382075917406598,1.9367891948133384,1.903554431552163,0.95712,0.012310000000000043,0.014849999999999919,0.35589,0.07582,0.11481,6.4831,2.6759000000000004,2.4589,62.823,2.961160000000042,5.532000000000004,0.020982,0.03981,0.008917000000000001,0.034688252,0.039252659999999995,1.563343383327125,1.7991268191019876,3.5191778348710416,4.056428653856629,3.9257742373610403,4.619340603382888,
HATS-74 A b,1.460130490874764,0.1400125235997482,-0.140012524,1.032857142857143,0.020982143,-0.020982143,147614130.07394734,1.73185606,0.02384,0.044,898.1962144,11.0,16.1,5.9,0.6,0.01,-0.01,3776.9,9.5,-9.5,0.514,0.033,-0.021,0.032584975,0.0240320254233247,0.7126714330348698,0.5256084505981794,15.49677823782928,11.760112332343802,1.0265,0.016100000000000003,0.02279999999999993,1.4645,0.13270000000000004,0.13151600000000108,10.746,4.119160000000033,2.851400000000001,84.056,6.506,7.349000000000004,0.053464,0.03369,0.02729,0.066715504,0.03321834,1.4591459550588863,0.7349353082706115,30.977442630223774,15.707417362362328,31.070144083343997,15.724228017465066,
HATS-75 b,0.491043896,0.039003493,-0.039003493,0.884732143,0.013035714,-0.013035714,79338144.98117822,2.7886556,0.032742,0.064,769.0591576,14.9,18.2,10.6,0.6,0.01,-0.01,3790.4,5.7,-5.7,0.522,0.051,-0.028,0.1375882412671683,0.0273506492292196,2.954291082810931,0.5872724179246732,21.596786413496982,5.130403912257709,0.8848,0.01322000000000001,0.014210000000000056,0.48554,0.038260000000000016,0.03925000000000001,15.258,2.4120000000000026,2.3139999999999983,57.982,3.0320000000000036,3.387999999999998,0.17832,0.028299999999999992,0.025639999999999996,0.18982352,0.027903800000000006,4.075885608239114,0.7668607173607307,29.641314498608384,4.95264466285667,29.3090779844544,4.916885545435917,
Kepler-45 b,0.5050251730648206,0.090006293,-0.090006293,0.9607142857142856,0.1098214285714285,-0.109821429,88199410.37987703,2.455239,0.03,0.11,789.688217,0.5,,,0.59,0.06,-0.06,3820.0,90.0,-90.0,0.28,0.14,-0.14,0.1798854523007259,0.1331766826477339,6.743230525558969,4.992294041774799,29.39756916282059,22.93791181145685,,,,,,,,,,,,,,,,,,,,,,,,
TIC-6432937 b,3.2,0.11,0.11,1.188,0.03,0.03,131522483.21922375,,0.03418,,872.6482808,7.4,12.5,2.3000000000000007,0.563,0.029,0.029,3572.0,57.0,57.0,0.323,0.081,0.081,0.0121647491376276,0.0118500332839529,0.4130238414194133,0.4023384463183954,12.382334005341772,11.955703018206483,,,,,,,,,,,,,,,,,,,,,,,,
TOI-3235 b,0.665,0.025,0.025,1.017,0.044,0.044,30170052.80322637,2.59261842,0.02709,0.029,603.9253435,,,,0.39,0.02,0.02,3388.8,68.0,68.0,0.264,0.1,0.1,0.055862071,0.045062062,2.172646143246367,1.7526008943973614,11.84214769,9.589283268785517,,,,,,,,,,,,,,,,,,,,,,,,
TOI-3629 b,0.243,0.02,0.02,0.74,0.014,0.014,57890551.81188729,3.9365578,0.04194,0.056,710.7897555,9.8,16.4,5.000000000000001,0.64,0.03,0.03,3865.0,79.0,79.0,0.549,0.093,0.093,0.3628898491941913,0.0321442170313124,7.322287629206084,0.6485968214364207,28.080918514844477,3.774310870474881,0.74098,0.016820000000000057,0.014429999999999943,0.24389,0.017010000000000025,0.020070000000000005,9.92015,4.15085,2.916766000000001,62.711,7.147999999999996,7.0859999999999985,0.42361,0.031200000000000006,0.031430000000000013,0.43167945999999996,0.030989979999999973,8.710304729545898,1.9672532230590267,33.35759859204,3.6431237201016904,33.4797725128092,3.656130538963007,
TOI-3714 b,0.689,0.03,0.03,0.994,0.02,0.02,78842151.23395433,2.15484802,0.0263,0.047,767.8543587,12.5,17.4,6.0,0.52,0.03,0.03,3652.0,81.0,81.0,0.39,0.086,0.086,0.0266894539464129,0.0210866625169609,0.7766255116521275,0.6135921738657953,5.891193783668969,4.688234695452217,0.9822,0.01184800000000008,0.016337999999999964,0.690205,0.029763000000000095,0.02825499999999992,10.3445,4.358100000000002,2.7009,67.0455,6.186499999999995,7.056300000000007,0.040572,0.03344260000000002,0.0209416,0.054003992,0.03297440360000002,1.5714400902493628,1.0087071201140678,11.832382655184,7.243103893355759,11.85307644487848,7.255419543461049,
TOI-3984 A b,0.1384518565135305,0.027375708,-0.025173065,0.7053571428571429,0.021428571,-0.021428571,23288188.28598141,4.353326,0.041,0.23,566.0739418,2.9,5.1,0.6999999999999997,0.49,0.02,-0.02,3476.0,88.0,-88.0,0.18,0.12,-0.12,0.4475973606811028,0.049593427,21.12318882482124,2.3404323211766185,19.87207270861725,4.409415931504895,0.706,0.021145599999999987,0.021425599999999934,0.14046,0.025445600000000013,0.024919999999999998,2.45015,1.5749620000000002,1.1007300000000002,82.0125,11.61318,10.765619999999998,0.529305,0.04269059999999991,0.042590600000000034,0.5358947300000001,0.04209293159999994,25.290152638057126,7.264790208164963,23.594207244052864,5.019842009332456,23.936424060704404,4.7263519190390495,
TOI-4201 b,2.4802216803020767,0.090008055,-0.090008055,1.220982142857143,0.04,-0.04,66559389.09116748,3.5819194,0.04,0.041,736.0233108,1.4,2.0,0.7,0.61,0.02,-0.02,3794.0,79.0,-79.0,0.52,0.08,-0.08,0.016964303,0.015979098,0.3659384043262462,0.3446864526250173,13.401558727343357,12.628260109432237,1.1077,0.014300000000000201,0.016199999999999992,2.486,0.08869999999999978,0.09380000000000033,0.9934799999999999,0.3410040000000001,0.18312359999999994,227.38,13.819999999999993,23.706800000000015,0.0280625,0.03680873999999999,0.013430180000000002,0.041669625,0.036293417640000006,0.8988589693375489,0.8002059492973705,32.865270532548266,28.64983597862584,32.9418387045,28.718598461023838,
TOI-4860 b,0.2728130899937067,0.005978603,-0.005978603,0.7767857142857143,0.035714286,-0.035714286,54721888.481405735,1.5227591,0.01808,0.008,700.8571473,,,,0.34,0.01,-0.01,3260.0,50.0,-50.0,0.27,0.12,-0.12,0.325255061688082,0.073053359,12.476593575490575,2.8022840576850703,28.205060344042742,6.381605832,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5176 A b,0.6167400881057269,0.047199497,0.047199497,0.9419642857142858,0.034821429,0.034821429,4677930.602170231,20.35847252,0.1208,0.042,378.9681234,7.4,11.8,2.6000000000000005,0.562,0.024,0.024,3711.0,88.0,88.0,0.0,1e+20,1e+20,0.085688334,0.054671645,6.120595301415975,3.905117529506247,16.956572322790752,11.05089928304084,0.937055,0.026774999999999993,0.03177259999999993,0.6182399999999999,0.044837600000000144,0.04784759999999988,6.0583,3.0132320000000012,2.183076,79.8905,9.138260000000002,9.067300000000003,0.09945799999999999,0.06155720000000006,0.053887599999999994,0.112065588,0.060695399200000055,8.004684857142857,1.843146802617231e+21,21.978678316123347,12.022036404727094,22.032130461788157,12.05394782570175,
TOI-519 b,0.4630413782252989,0.082007332,-0.088007867,1.0308035714285717,0.03,-0.03,71400506.29320283,1.2652328,0.0159,0.33,749.0564712,5.4,10.0,0.8000000000000007,0.34,0.01,-0.01,3322.0,49.0,-49.0,0.27,0.09,-0.09,0.037620263,0.03141967,1.443091257842097,1.2052401309322296,5.921567353068511,5.219479465476638,1.0023,0.016199999999999992,0.020059999999999967,0.47316,0.08220680000000002,0.08667360000000002,1.16995,1.4407859999999997,0.3595568,110.36500000000001,14.60499999999999,22.894360000000006,0.0518275,0.046778340000000015,0.03107586,0.065101915,0.046123443240000006,2.4972713113995355,1.8434026008969293,9.58607198205259,7.0316917397548035,9.7955518282452,7.168174255603095,
TOI-5205 b,1.079295154185022,0.056639396,-0.053492763,1.0357142857142858,0.026785714,-0.026785714,65552638.77996537,1.630757,0.0199,0.02,733.224186,,,,0.39,0.01,-0.01,3430.0,54.0,-54.0,0.0,,,0.039274667,0.030100759,2.8053333337341178,2.150054204385457,13.551150915816583,10.45575209030673,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5293 A b,0.54,0.07,0.07,1.06,0.04,0.04,47434778.02286115,2.930289,0.034,0.38,676.2596192,2.9,5.1,0.6999999999999997,0.54,0.02,0.02,3586.0,88.0,88.0,-0.03,0.12,0.12,0.040652486,0.0343711763086881,3.1114231448154293,2.6306699256060564,7.213052102038921,6.265049952935881,1.0102,0.018100000000000005,0.022285600000000017,0.5511600000000001,0.06779239999999997,0.06868040000000014,1.128,0.856384000000002,0.3482596,119.03,16.210000000000008,23.136120000000005,0.051955,0.04853060000000001,0.031051360000000004,0.06522763000000001,0.047851171600000006,4.992333198563976,3.9135574429414275,11.200888623600003,8.344300430470337,11.432373655154404,8.5069526128663,
TOI-530 b,0.4,0.09,0.1,0.83,0.06,0.06,23704857.49366988,6.387597,0.052,0.0,568.5891586,,,,0.53,0.02,0.02,3659.0,120.0,120.0,0.376,0.095,0.095,0.2564771735723492,0.1153614511372371,7.707626892476168,3.4668310273218985,33.44619939205392,18.32969804,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5344 b,0.412,0.04,0.04,0.946,0.021,0.021,51530929.15104952,3.792622,0.04041,0.054,690.4086609,10.9,16.7,5.1000000000000005,0.61,0.03,0.03,3747.0,64.0,64.0,0.425,0.088,0.088,0.040244342,0.029026305750834,1.0803806515088226,0.7792265292482993,5.4082490387439535,4.035889429702251,0.93972,0.013619999999999965,0.019199999999999995,0.41262,0.04042000000000001,0.04244999999999999,9.1178,4.4872,2.689700000000001,60.212,6.798999999999992,7.2890000000000015,0.0586085,0.0433415,0.031753500000000004,0.071787981,0.042734719000000004,1.9271863170105819,1.2118752887428257,9.405374118695999,5.672906598360537,9.41952783702996,5.690479866921912,
TOI-6034 b,0.7992448080553807,0.075519194,0.075519194,1.0642857142857145,0.042857143,0.042857143,58776540.31153454,2.576184,0.02949,0.04,713.4938635,7.8,12.0,2.6,0.514,0.025,0.022,3635.0,88.0,88.0,0.0,1e+20,1e+20,0.03741807,0.032337188,2.672719294663574,2.309799144332996,9.747775448768335,8.557929662575543,1.0016,0.016199999999999992,0.02531400000000006,0.812515,0.06993899999999997,0.07310300000000003,5.35655,3.518370000000001,1.9225300000000005,84.6365,8.483100000000007,10.533500000000004,0.043173,0.04635420000000001,0.024550600000000002,0.056568578,0.04570524120000002,4.0406127142857144,9.303854602476497e+20,14.377461240453114,11.695603284939507,14.61617617286706,11.882302596887266,
TOI-6383 b,0.8883715884203901,0.093992149,0.092926279,0.8986272714285716,0.042897007,0.032207299,67929365.22733408,1.79059516,0.02218998,0.0,739.7817725,,,,0.45381898,0.01880934,0.01926119,3450.09,149.5246038,149.7120921,0.2,0.072,0.08,0.2187364375766476,0.072232676,9.85809727102994,3.2554098156934583,62.07100174508128,22.336299279247797,,,,,,,,,,,,,,,,,,,,,,,,
TOI-762 A b,0.251,0.042,0.042,0.744,0.017,0.017,21577444.091526646,,0.03418,,555.3787228,9.3,14.8,3.8000000000000007,0.442,0.025,0.025,3266.0,36.0,36.0,0.357,0.085,0.085,0.34728653520061,0.043037688,10.903348907277218,1.3512039279024406,27.94315623473317,6.822697449139128,0.74534,0.02078000000000002,0.01927000000000001,0.25393,0.03123999999999999,0.04275999999999999,9.177900000000001,6.1372600000000315,3.1483000000000008,64.111,9.024000000000001,9.411000000000001,0.40118,0.04138000000000003,0.04458999999999996,0.40956348,0.043965739999999975,12.85858525882408,2.8703681826975282,32.69053784664,6.499015941013995,33.0721445234952,6.604475599793841,
